publishedAt,authorDisplayName,textDisplay
2023-09-26T02:58:59Z,@dawidgorin,"kamu bertahan harus ada toko offline, tapi semua orang lebih suka belanja online saat ini...jangan heran 10 tahun lagi banyak toko offline yang tutup dan sepi, kenapa? Ya karena ini sudah era digitalisasi dek..besok orang belanja. Ngapain semua serba praktis"
2023-09-26T02:43:59Z,@idrisusman3682,harusnya mentri itu profesornya/ahlinya dibidangnya jadi bikin keputusan tidak salah.
2023-09-26T02:43:44Z,@xioamiapps7806,Ya iyalah..ngga ada pemasukan buat negara kan..?Kalau toko online lain...kan pajaknya lumayan.😂Noh..lihat tanah abang sepi...emangnya pemerintah mikirin.🙄😪
2023-09-26T02:42:56Z,@free.spider,Pantesan nyari duit susah. Uangnya tidak masuk ke umkm . Tidak berada di daerah. Uangnya malah masuk ke tiktok semua. Hapus saja tiktok sekalian pak
2023-09-26T02:40:49Z,@fidigarden2083,"tidak bisa tiktok,kan yang lain ada,haduh"
2023-09-26T02:40:48Z,@gobankferoza6136,Mantap Jos Terimakasih Pemerintah tumben bener ini 👍👍👍
2023-09-26T02:40:39Z,@benjaminlauw5757,Orang cari penghasil kok ndak boleh ini bukan ngerampok atau korupsi yang lebih parah kalau korupsi
2023-09-26T02:40:20Z,@mells9226,"Bikin app sejenis yang milik Indonesia dong Pak, sama ditertibkan Kementrian yang menangani soal import. Ibaratnya Temen sih temen tetapi jangan sampai anak sendiri kelaparan gegara ngempanin temen hehe"
2023-09-26T06:11:17Z,@somdani4363,garus sama rata sama rasa.
2023-09-26T07:28:50Z,@anggatshu10,
2023-09-26T02:39:21Z,@joyjohana9693,Presiden yang mau lengser..bikin heboh aja
2023-09-26T02:38:27Z,@nirwansyarbi3979,"Pemerintah tidak siap akan perkembangan zaman, bagaimana mau maju kedepan indonesia ini, sangat tolol tu pemerintah yang bersangkutan, harus melihat perkembangan zaman la BAPAK."
2023-09-26T02:37:02Z,@Beng_LovePalestine,"Apa cuman saya yang setuju TikTok ditutup bukan karena jualannya ? 🤣Bodomat lah TikTok app cringe, bagus ditutup 👏"
2023-09-26T02:35:47Z,@busbustaman8290,"Sepinya pasar Tanah Abang, atau mall² kecil itu karena Daya Beli masyarakat yang memang menurun, disamping itu pembeli merasa tidak nyaman berbelanja, semrawut, jln macet, angkot² gak keruan parkir/ ngetem seenak waduknya, maka daripada belanja ke tempat² tsb.mending online , murah dan gak pake transport. Berbeda dgn mall² besar , rame tuh, karena nyaman,aman, santai tidak ribet ."
2023-09-26T03:13:53Z,@Nasurada_Hanzo,"tidak pernah keluar rumah ya dek??Mending liat sendiri deh ke mal2, supermarket, dan pusat perbelanjaan lainnya! Emang masih ada yang rame??Supermarket2 di daerah saja sekarang sudah pada sepi pengunjung dek"
2023-09-26T03:23:38Z,@kentahamada6994,"Mall di negara wakanda yang msih rame,ngopi yang jauh biar kebuka itu mata🤫"
2023-09-26T04:57:06Z,@MZami-og8cf,Karena rakyat kurang duit jadi berkurang juga daya beli
2023-09-26T08:51:30Z,@AyeJUGenerasikilat,Mall juga sepi bung!!! Sudah banyak pengurangan karyawan... baca berita dulu baru komentar
2023-09-26T08:52:40Z,@AyeJUGenerasikilat,​tidak lihat berita dia😮😮😮 mall udah bukan buat belanja sekarang... orang cuma jalan... nongkrong
2023-09-26T02:35:09Z,@nickname5399,Kemarin kemana saja pak menteri...baru nyadar anda kalau itu beresiko buat UMKM... ngelawak ini pak menteri kerjanya apa????
2023-09-26T02:34:56Z,@irwandiandi9733,Masalah yang tak kalah penting yaitu daya beli masyarakatnya yang turun
2023-09-26T02:34:48Z,@Cersenlee77,Pemerintah tidak Becus Mengangkat Ekonomi rakyat. Namanya bisnis ya harus siap bersaing. Ke tidak becusan yang di Salah kan mereka yang berjualan online.
2023-09-26T02:34:12Z,@manalagi7455,"wkwkwkwk,,,,,,,,,, kalau gabung ama PINJOL boleh🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 NGLAWAK EMANG"
2023-09-26T02:33:29Z,@hartoyolatief9527,"Pemerintah harus membuat aplikasi sama seperti tiktok, agar pelaku usaha tetap bisa berjualan dan membatasi barang dari luar yang TiDaK boleh masuk ke Indonesia masuk secara ilegal."
2023-09-26T02:33:15Z,@NanoSupriatna-nu5fd,"untuk yang bahas pinjol , pinjol itu membantu selagi kita bijak menggunakan nya.. lihat pemasukan kita berapa,usahakan pinjaman tidak lebih dari pemasukan, gunakan promo cicil 0% untuk barang konsumtif., tidak lapar mata ,hidup jangan gengsi di gedein ,untuk dana darurat ,sebisa mungkin sisihkan 10% dari gaji sebelum membeli kebutuhan utang"
2023-09-26T02:32:31Z,@nobodyaji6342,Harusnya kiost2 punya online jadi tetap ada kiost  Mau belanja langsung atau online Dan sewa kios jangan mahal2
2023-09-26T02:30:57Z,@standytambunan9770,"Ikuti aja dulu alur nya, nunggu reaksi2, bagaimana selanjutnya."
2023-09-26T02:29:41Z,@riarialam2649,"Indonesia negara kaya,tetapi yang kerja di pemerintah banyak garongnya,jadi rakyat semua miskin,,yang kaya itu para pembantu yang kerja diluar negeri,,apapun itu yang mau dibeli,,yah pasti saja milih yang harganya murah ,,biar cukup uang untuk hari"
2023-09-26T02:28:44Z,@nameku591,"Di perketat barang impor dari china ,soalnya harganya murah banget di luar nurul.kasihan pedagang lokal,"
2023-09-26T02:43:48Z,@meetup9408,Barang dumb ya murah dijual murah biar tidak menuhin gudang .. UMKM ya susah Menang lawan pabrik besar
2023-09-26T02:28:35Z,@SupriYadi-lh2lp,Harusnya jangan dilarang. Sama sama cari rejeki. Kan udah ada yang ngatur
2023-09-26T02:36:53Z,@user-gr6zn4oq5p,Ini masalah izinya bang paham tidak sih kamu tiktok izinya medsos bukan jualan kalau mau jualan ya dipisah aplikasinya seperti shoope
2023-09-26T02:43:59Z,@SupriYadi-lh2lp,Ini namanya kreatif ijin mulu
2023-09-26T02:28:29Z,@agusdaniel6539,"Tanggung amat, mending dilarang operasi di indonesia. Justru ini jadi kesempatan bagi anak muda kita yang katanya tidak dipercaya untuk mengembangkan teknologi serupa.Biar katanya tidak didominasi flatform asing terus."
2023-09-26T09:21:58Z,@saya8098,"Jangan, nanti xi jinping tidak jadi tidak mau beli tanah di IKN,"
2023-09-26T02:27:50Z,@titisawiti5581,Ada tidak sangsi kalau masih bandel
2023-09-26T02:27:19Z,@merapi7564,Mestinya produk impor dikenakan pajak masuk yang tinggi biar tidak membunuh produk dalam negeri.
2023-09-26T05:58:04Z,@PutriPanduwinata,Salah sendiri produk lokal ngasih harga seenak ndase.. aku kaos jelek abal² aja harganya 80rb an. Kaos dari cina yang bahannya sama cuma 25rb an.
2023-09-26T06:03:12Z,@pencariilmu6831,"Boro pajak,,,penyelundupnya saja oknum orang pajak kok 😂😂"
2023-09-26T06:05:19Z,@pencariilmu6831,Semakin tinggi gengsi semakin suka dengan bekas keringat orang luar negeri😂😂
2023-09-26T08:05:23Z,@rudyyusanto131,Walah kalau sudah mahal yang teriak siapa
2023-09-26T08:10:49Z,@anapol4704,"Sudah ada perjanjian, Asean dengan China yang di teken SBY, jadi bebas pajak. Pada lupa apa pura2 lupa."
2023-09-26T02:26:25Z,@nijamcaksur3391,Belanja online mall2 bisa tutup
2023-09-26T02:26:16Z,@aryonoX,Banyak yang belum paham ternyata !!! 😂😂😂 yang di larang itu tiktokshop di dalam 1 platform !!! Kalau mau buatlah aplikasi lain untuk tiktokshop seperti Tokped dan gojek gitu
2023-09-26T02:26:11Z,@etle7,Demi 2024. Aplikasi Cino pun di larang jualan 😅
2023-09-26T02:26:11Z,@mujiepjiep934,"Orang miskin aja beli dimedsos apalagi orang kaya jadi merugikan semuanya termasuk angkot atau kendaraan lainnya belanja dimedsos emang ngirit tidak naik angkot,tidak bayar parkir dan tidak jajan diwarung ngirit bukan"
2023-09-26T02:25:33Z,@NanoSupriatna-nu5fd,"gabung saja sama shopee ,sama  app luar untuk pembelanjaan nya..."
2023-09-26T02:25:01Z,@dermagaskd7474,Kata serba online…sudah berjalan di bilang merugikan banyak pihak... pret
2023-09-26T02:24:28Z,@tvhumorrrr6265,"Aneh judi online,game online yang jelas2 merusak moral generasi penerus tidak ditutup"
2023-09-26T02:24:16Z,@anonimy160,🤠👍👍
2023-09-26T02:22:44Z,@luciacarolina8028,Waduh....
2023-09-26T02:22:22Z,@wawansudrajat7339,"Tutup juga shopee live pak, karena saya tidak suka live, sejak ada live penjual non live saya turun😊"
2023-09-26T02:22:05Z,@tvhumorrrr6265,"kenapa dilarang shopy ,lazada,dll juga harus dilarang dong hadeh"
2023-09-26T02:21:16Z,@nuryadirohmanto4662,Memang harus.ikuti kemajuan.. Jika statis yaaa pelang haya dimiliki pedagag.yang punya ruko saja
2023-09-26T02:20:52Z,@anirohani425,Setuju tutup penjualan onlen karena bukan toko saja yang rugi tetapi kuli angkut dan sejenis nya juga mencari makan dari mana pekerja2 tersebut bisa mencari makan dengan cara ilegal atau bisa jadi penjahat
2023-09-26T02:20:22Z,@mohamadrusdi3114,Lagi aneh..masa barang impor bisa LeBiH murah dari barang lokal...
2023-09-26T02:19:44Z,@forumngoceh2511,mari kita simpan duit kita.. biar tidak jalan perputaran duit.. masyarakat mampunya beli daring karena murah dipaksa buat beli di tokok yang kadang harganya tidak ngotak..
2023-09-26T02:38:00Z,@user-gr6zn4oq5p,Goblok.
2023-09-26T02:19:29Z,@amri5799,Seandainya suatu barang yang tidak ada didalam negeri tetapi ada dari luar negeri tetapi harus dibutuhkan oleh konsumen.....harus ada solusi
2023-09-26T02:17:49Z,@betmenkasarung6505,"kenapa tidak sekalian tiktoknya ditutup,,tidak ada guna juga buat bangsa ini,,😅😅"
2023-09-26T02:17:23Z,@abdurrahmanjoenoes7384,"Persaingan semakin ketat. Ada untung ruginya juga belanja online. Untungnya praktis, lebih murah bisa COD. Ruginya...terkadang tidak sesuai permintaan.Bahkan barangnya rusak😜"
2023-09-26T02:40:03Z,@veronikadarmawan5349,Betul kadang tidak sesuai
2023-09-26T02:16:19Z,@tryananeneng2193,Ya jelas sepi lah orang tidak belanja
2023-09-26T02:16:02Z,@haryanto6309,"Inilah kalau pejabat malas dan tak bisa kerja.sejarah online shop di Indonesia dimulai di blok B Tanah Abang sekitar tahun 2015an (pakai aplikasi sebelum market place ada). Faktor sepi itu karena ekonomi ANJLOK, bukan online shop. Pedagang OL sekarang banyak dan berasal dari pedagang Tanah Abang yang sudah tak sanggup membayar sewa toko. Dan penjualan OL sekarang tidak seperti 5 tahun yang lalu, tak sedikit yang amsyiong. Ini cerita sesama pedagang OL saat promo 9.9 kemaren.Jadi kalau tak mampu menggerakkan ekonomi rakyat jangan mencari kambing hitam, dan menutup jalan rejeki rakyat kecil yang sudah susah. Kalau dagang di Market place kena charge 4,5-8% dan bisa lebih besar kalau mereka menggunakan fasilitas life shop dari market place. Semoga kebijakan ini bukan kerena pesan dari sponsor.<>KALAU TAK BISA MENSEJAHTERAKAN RAKYAT, TOLONG LAH JANGAN MENYUSAHKAN RAKYAT KECIL."
2023-09-26T04:39:45Z,@user-eq7nd9rs9u,Setuju.... Seperti maling teriak maling.
2023-09-26T06:07:28Z,@haryanto6309,"Semoga pedagang Tanah Abang tidak dijadiin alibi pembenaran kebijakan yang mungkin merupakan pesanan dari pihak tertentu. Penjualan Tanah Abang itu sudah menurunkan dari tahun 2015, makanya muncul ide OLS menggunakan aplikasi. Sekarang mangkin parah dan dasar anjloknya belum kelihatan (kemungkinan akan terus turun). Kasihan pedagang Tanah Abang sudah susah, malah dituduh iri dengan OLS"
2023-09-28T03:05:22Z,@michaeldavid768,"Apasih, bang tiktokshop itu banyak barangnya dari produsen China, di promosi disini dan dia tidak kena pajak, itu bukan sedikit barang dan promoternya, lagian barang lokal sudah kalah saing gara barang China masuk yang modal pemerintah untuk subsidi besar buat industri mereka, ayolah bang itu cuma mikro doang yang disampein, mall ditempat ku aja sepinya minta ampun, padahal dulu rame banget, pasar di daerah ku juga sepi, orang cuma beli bahan makanan ke pasar"
2023-09-28T04:20:55Z,@haryanto6309," yang jual barang import bukan cuma TikTok, Market place juga banyak, bahkan barang yang harganya 100perak per pc pun dikirimnya dari China dan bisa free ongkir.Jadi Masalahnya bukan OL-nya, tp barang import yang tidak dikendalikan, yang seharusnya jadi pekerjaan Pemerintah. Contoh driveting (import pakaian bekas) cuma anget Taek ayam pelarangannya, di Senen mangkin banyak tuh. Rakyat yang makin susah lebih memilih membeli pakaian bekas (sukur-sukur dapat yang bermerek). Ini pun makin membuat mall dan Tanah Abang merana. Jadi keputusan melarang TikTokShop ini tidak ada hubungannya dengan kepedulian terhadap pedagang Tanah Abang. Transaksi di medsos, Seller dan buyer bisa langsung bertransaksi, seller tidak mendapatkan potongan dan buyer tidak kena biaya aplikasi.Transaksi di market place 1. Seller tak bisa langsung mendapatkan uang penjualannya, baru cair 2x24 jam semenjak barang diterima buyer atau (2-10 hari semenjak barang dikirim). 2. Buyer kena biaya aplikasi. 3. Seller kena biaya admin 3-8%, bahkan bisa lebih kalau menggunakan layanan premium dan live shop.Semoga anda paham, siapa yang benar-benar merasa terancam dengan TikTok, FB dan IG shop. Coba Anda Googling laporan keuangan dan pemilik market place di Indonesia"
2023-09-26T02:15:27Z,@bbctrends7826,"Habis tiktok lanjut shopee, habis shopee ………lanjutkan di kolom komentar. Waktu di persilahkan"
2023-09-26T02:14:08Z,@konveksitasikmalaya,HOAX MASIH BISA BELANJA
2023-09-26T02:12:48Z,@secozy,Coba indonesia nikin media sosial kaya tiktok. Masa semua punya asing padahal talenta dalam Negeri ada
2023-09-26T02:11:52Z,@biybiy2030,Tutup shopee juga 😂😂
2023-09-26T02:11:16Z,@DMsanusiyoga,Tiktok di tutup sekalian di Indonesia
2023-09-26T02:10:17Z,@arisbejo9763,Pinjol tuh yang bikin rusak masyarakat... bukan tiktokshop mungkin.?
2023-09-26T02:09:27Z,@jugihandoko,PEMERINTAH BODOH BUKAN NYA JUSTRU MENAIK KAN PENERIMAAN PAJAK PENGHASILAN
2023-09-26T02:09:00Z,@ondriyantoyanto7069,Kalau bisa mah semua aplikasi jualan online juga di tutup
2023-09-26T02:08:34Z,@adahwira9054,Boleh saja...yang penting pemerintah bisa memberikan pelayanan yang lebih baik bagi konsumen....Karena bagi konsumen belanja di manapun tidak masalah...yang penting harga murah ....mudah..ramah. Dan tentunya kualitas bagus ...bisakah pemerintah menjamin hal tersebut...???
2023-09-26T02:23:19Z,@user-gr6zn4oq5p,Masalah belanja kok minta jaminan pemerintah goblok amat anda 😂
2023-09-26T02:07:50Z,@jakatingkir3761,Tiktok online barang import denga sangat murah maka produk lokal mati. Masyarakat kadrun bilang pemerintah antek asing dan asing ternyata masyarakat yang hobby tiktok juga antek asing dan asing menyukai produk import luar seperti dari china..... 🤣
2023-09-26T02:07:32Z,@muslekan319,Hanya bisa promosi dan jasa sama aja  nanti dikasih link di Shopie dan Lazada
2023-09-26T02:06:06Z,@lilissetyawati5641,"👍👍👍👍harus sikap tegas, demi UMKM rakyat Indonesia. 👍👍👍👍"
2023-09-26T06:12:42Z,@PutriPanduwinata,Tapi ingat.. UMKM tidak akan bisa lebih tinggi daripada Pedagang Online Marketplace 🤣🤣.
2023-09-26T07:00:20Z,@Tinamadev,"Umkm yang mana ,saya  bisa nabung 300 jt setahun gara2 tiktokshop jadi jangan ditutup!"
2023-09-27T16:09:45Z,@iday7045,Halu
2023-09-27T17:59:05Z,@lilissetyawati5641, halu itu psimis bikin kamu miskin terus
2023-09-26T02:05:55Z,@DesignInnova,"Kita harus berpikir jernih dan efisien. Sebaiknya masalah titik-titik kemacetan di Jakarta di selesaikan terlebih dahulu sehingga masyarakat nyaman dan tidak memakan waktu banyak di jalan hanya untuk membeli satu barang di Tanah Abang. Para pedagang bukan hanya di tanah Abang tapi di seluruh pelosok tanah air dan sekarang sudah era digitalisasi. Perlu juga di adakan pelatihan dan sosialisasi menuju ke era digitalisasi ke pedagang Tanah Abang supaya usahanya juga bisa mulai berkembang dengan bergabung ke ecommerce dan dapat mengembangkan pasarnya lebih besar lagi. Solusinya untuk pedagang Tanah Abang adalah ecommerce hybrid: toko para pedagang bisa untuk jualan konvensional, online dan sekaligus tempat penyimpanan stok barang..."
2023-09-28T06:09:09Z,@sepertibintang_bersinar,tidak cuma ditanah abang yang sepi coba turun kepasar2 lain... diluar Jakarta sama tidak jauh berbeda sepi.pasar yang luas pengunjung ya tidak sampai kok Bisa di hitung jari....Selama setahun  setiap hari aku keberbagai pasar menjajakan barang dagangan jadi tau kondisinya seperti apa...Kebijakan pemerintah sudah Benar..
2023-09-29T04:57:32Z,@rin7109,sudah mulai banyak garmen yang tutup
2023-09-26T02:04:51Z,@GERAND.Flowmeter.Distributor,"Yang tepat adalah tutup TiktokShop namun  ciptakan Aplikasi/ Platform menyerupai Tiktok Shop buatan BUMN dan barang yang boleh dijual adalah barang buatan dalam negeri saja, import stop."
2023-09-26T03:12:33Z,@sidolinajukkat7615,"Negara tidak bisa maju tampa kerja sama, sama negara lain Ibarat hidup sendiri tanpa orang lain"
2023-09-26T04:31:08Z,@pemandangandesachannel,"saya yakin akan bangkrut kalo bumn yang urusin, contoh tanihub 😂 dll"
2023-09-26T04:33:48Z,@GERAND.Flowmeter.Distributor," Betul, Lae. Tetapi pengalaman saya saat di China, semua aplikasi buatan amerika ditutup seperti Google, Youtube, FB, Whatsapp, Uber namun digantikan dengan Baidu, Tiktok, Wechat, Tiktok, Didi, dll"
2023-09-26T06:03:58Z,@PutriPanduwinata,Marketplace itu bisnis rugi. Mana mau BUMN bikin bisnis rugi. Wkwkwk... Marketplace itu udah ada representasinya di BUMN. Yaitu Pertamina dan PLN. Perusahaan yang tidak pernah untung.
2023-09-26T06:44:28Z,@GERAND.Flowmeter.Distributor," Ruginya dimana ? Tolong dijelaskan secara detail. Karena jika rugi, bagaimana bisa Tiktok, Shopee, Amazon masih exist sampai saat ini."
2023-09-26T02:04:27Z,@ifnalmuaz1806,"semakin terlihat jelas si Presiden Jokowi TAK PUNYA KEBIJAKAN, karena si Menteri²nya bebas seenak udelnya bikin peraturan sendiri,"
2023-09-26T02:02:14Z,@papanyaharun7735,Ntar kalau tiktok bikin Ecommerce dan bayar pajak.. pemerintah Juga bakal diam.. 😂😁 jika memang serius mau menyingkirkan produk luar ya kalian laranglah produk tersebut masuk 😁😂 takut yah ama tiongkok 😂😁
2023-09-26T02:01:44Z,@anisrika5231,Negara china ekonominya pesat karena mengikuti era baru mencari uang tidak harus bikin lapak terus usaha....mundur
2023-09-26T02:00:41Z,@aink1775,"Jangan cuma Tiktok, Shopee dan Lazada juga harus dikontrol dan diatur, soalnya mereka kaut semua, pulsa, sembako, bahkan jual alat sex, dll, kalau tidak dikontrol dan tidak diatur, bisa² UMKM, toko, warung bisa, konter pulsa dll rusak  semua dan parahnya lagi mereka jual alat sex, dll, klo dibiarin nanti bisa² jual barang terlarang lainnya"
2023-09-26T02:21:46Z,@user-gr6zn4oq5p,"Ini soal dihapus bang bulan diatur, soal menjual sex toys itu memang sudah disamarkan jadi sistem tidak bisa deteksi palingan namanya diplesetin dll."
2023-09-26T02:00:32Z,@generation6481,Sekalian tiktok aplikasinya di blok... Biar kurang yang joget haram😂😂
2023-09-26T01:58:26Z,@albertazwar1718,"Perkembangan zaman saat ini kita harus mengikuti,harusnya ada stimulus dari pemerintah agar produk lokal bisa lebih bersaing di pasaran,intinya buat konsumen harga murah kualitas bagus"
