,publishedAt,authorDisplayName,textDisplay,textDisplay_Tokens
445,2023-09-26T07:24:12Z,@safiramardani6173,setuju banget saya sama pemerintah baru kali ini saya suka sikap pemerintah saya bukan pedagang tetapi saya kasihan lihat pedagang kios ,tuju banget saya sama perintah baru kali ini saya suka sikap perintah saya bukan dagang tetapi saya kasihan lihat dagang kios
446,2023-09-26T07:21:10Z,@solihaalya5466,bulshit influencer judol tertawa melihat ini,bulshit influencer judol tertawa lihat ini
447,2023-09-26T07:18:58Z,@miayarti9859,kalau tidak mau kalah saing semua ikut jualan dititok aja dengan adanya tiktokshop ini rakyat kecil juga bisa merasakan harga murah tolong pemerintah juga mempertimbangkan keputusan ini,kalau tidak mau kalah saing semua ikut jual dititok aja dengan ada tiktokshop ini rakyat kecil juga bisa rasa harga murah tolong perintah juga timbang putus ini
448,2023-09-26T07:17:49Z,@irfannusantoro7161,apa yg di langgar,apa yg di langgar
449,2023-09-26T07:14:09Z,@bafirtv3872,tiktok bayar pajak nya cuma sedikit,tiktok bayar pajak nya cuma sedikit
450,2023-09-26T07:02:42Z,@riizzaa9954,larang apa tutup kalo larang doang mah masih ada tutup dong kalo emang bener,larang apa tutup kalo larang doang mah masih ada tutup dong kalo emang bener
451,2023-09-26T07:02:08Z,@asepwungkul5229,yang komen kecewa pasti dia jualan di tiktok ,yang komen kecewa pasti dia jual di tiktok
452,2023-09-26T06:58:37Z,@hirozzenyt9210,mamam kau tokek shop,mamam kau tokek shop
453,2023-09-26T06:55:07Z,@klarisachannel2494,judi online pinjol game online yang bikin anak malas belajar juga harus di hapus kalian itu pintar semua nya tapi tidak peka,judi online pinjol game online yang bikin anak malas ajar juga harus di hapus kalian itu pintar semua nya tapi tidak peka
454,2023-09-26T06:51:16Z,@dediisafiahlaksana,jaman si joko mall tutup pasar tutup,jaman si joko mall tutup pasar tutup
455,2023-09-26T06:47:55Z,@sunar586,terus nasib tokopedia gimana,terus nasib tokopedia gimana
456,2023-09-26T06:39:28Z,@indragtlo2145,mantap,mantap
457,2023-09-26T06:38:37Z,@gstreaming7,pedagang di tanah abang sudah bertahun tahun berada di zona nyaman dengan omset puluhan juta perhari suka tidak suka era sudah berubah seperti halnya awal muncul ojol ada resistensi juga dari opang,dagang di tanah abang sudah tahun tahun ada di zona nyaman dengan omset puluh juta hari suka tidak suka era sudah ubah seperti hal awal muncul ojol ada resistensi juga dari opang
458,2023-09-26T06:36:02Z,@SC-rv5qc,karena omset ku masih kecil jadi tidak terasa apa yang di selamatkan apa cuman yang di selamatkan golongan tertentu biar si miskin belanja barang mahal yang mana sepatutnya harga itu memang murah,karena omset ku masih kecil jadi tidak asa apa yang di selamat apa cuman yang di selamat golong tentu biar si miskin belanja barang mahal yang mana patut harga itu memang murah
459,2023-09-28T03:18:42Z,@michaeldavid768,masalahnya tidak di tanah abang aja yang merasa hampir seluruh indo merasa toko offline kalah saing karena barang di tiktokshop murah tidak ngotak,masalah tidak di tanah abang aja yang rasa hampir seluruh indo rasa toko offline kalah saing karena barang di tiktokshop murah tidak ngotak
460,2023-09-26T06:35:52Z,@naturalchannel22,yang gaptek ya kalah,yang gaptek ya kalah
461,2023-09-26T06:34:32Z,@suarawongndeso2900,lha gitu meskipun telat,lha gitu meski telat
462,2023-09-26T06:32:49Z,@broth4334,kemajuan teknologi kok dilarang yang bener harusnya dibimbing untuk beradaptasi dong,maju teknologi kok larang yang bener harus bimbing untuk adaptasi dong
463,2023-09-26T06:56:23Z,@AngelChan-rg5se,santai bre pak ganjar jadi presiden ti di ijinkan lagi kok,santai bre pak ganjar jadi presiden ti di ijinkan lagi kok
464,2023-09-26T06:22:32Z,@bobbykhan5306,hahahaahahahaaaaaaaaaaaa,hahahaahahahaaaaaaaaaaaa
465,2023-09-26T06:20:19Z,@iyonmahesa2726,lah omong kosong bukti nya masih ada tuh tiktokshop kocak lu zul panjul baru banget saya cek tiktok,lah omong kosong bukti nya masih ada tuh tiktokshop kocak lu zul panjul baru banget saya cek tiktok
466,2023-09-26T06:17:14Z,@kajianrumah,menurut saya ini bukan masalah tiktok tapi kondisi perekonomian dunia yang sedang kolap akibat perang di negara lain dan juga kemarau panjang membuat perkonomian tidak berkembang,turut saya ini bukan masalah tiktok tapi kondisi ekonomi dunia yang sedang kolap akibat perang di negara lain dan juga kemarau panjang buat perkonomian tidak kembang
467,2023-09-26T06:14:32Z,@sabil6333,ya kalau mau bersaing harga sewa toko offline di buat murah lah kalau bisa gratis melarang melarang sesuatu trobosan bukan sesuatu yang baik,ya kalau mau saing harga sewa toko offline di buat murah lah kalau bisa gratis larang larang sesuatu trobosan bukan sesuatu yang baik
468,2023-09-26T06:09:47Z,@somdani4363,negeri konoha,negeri konoha
469,2023-09-26T06:03:47Z,@alamikan856,mungkin pertimbangannya berapa banyak yang merugi offline banding online lebih banyak pedagang offline yang rugi,mungkin timbang berapa banyak yang rugi offline banding online lebih banyak dagang offline yang rugi
470,2023-09-26T06:01:36Z,@pencariilmu6831,semakin tinggi gengsi semakin terpuruk produk dalam negeri,makin tinggi gengsi makin puruk produk dalam negeri
471,2023-09-26T06:00:56Z,@smilling1035,walaupun di larang tetap sepi tanah abang btw tanggal sep kemarin amerika buka tiktok shop lo ehh lagi di tanah abang juga ada made in china taiwan bangkok paling banyak ,walaupun di larang tetap sepi tanah abang btw tanggal sep kemarin amerika buka tiktok shop lo ehh lagi di tanah abang juga ada made in china taiwan bangkok paling banyak
472,2023-09-26T06:00:39Z,@fachriilyas2149,jak lingko hapus juga itu menutup rejeki opang dan ojol dan angkot,jak lingko hapus juga itu tutup rejeki opang dan ojol dan angkot
473,2023-09-26T05:50:35Z,@hankytan,kelihatannya sosial commerce di tutup belum tentu umkm seperti tanah abang akan rame lagi,lihat sosial commerce di tutup belum tentu umkm seperti tanah abang akan rame lagi
474,2023-09-26T05:48:52Z,@ahadyanto8654,kebijakan kok cuma reaktif mestinya kan preventif ,bijak kok cuma reaktif mesti kan preventif
475,2023-09-26T05:45:23Z,@tjongjiusang2174,shopee juga sama kalau mau ekonomi indonesia membaik kembali normal,shopee juga sama kalau mau ekonomi indonesia baik kembali normal
476,2023-09-26T05:21:47Z,@andikurniawan2985,kabar judi online bagaimana apakah sudah di blacklist,kabar judi online bagaimana apakah sudah di blacklist
477,2023-09-26T05:20:15Z,@anihandayani1265,sebenarnya yang berdagang ofline juga bisa mempromosikan dagangan nya melalui tiktokshop mungkin beda nya yang ofline pembeli nya harus datang langsung jadi promosi saja tapi sebenar nya bukan masalah offline online nya sih ya sekarang mah lagi ekonomi terpuruk saja males belanja jauh di tanah abang lagi sulit keuangan mikirin buat makan toko sembako mah laris saja kan boro mikirin beli baju sekarang mah beli beras saja yang utama kebutuhan sehari sudah bikin puyeng naik terus sudah dekat lebaran mungkin ti pasar rame lagi deh,benar yang dagang ofline juga bisa promosi dagang nya lalu tiktokshop mungkin beda nya yang ofline beli nya harus datang langsung jadi promosi saja tapi benar nya bukan masalah offline online nya sih ya sekarang mah lagi ekonomi puruk saja males belanja jauh di tanah abang lagi sulit uang mikirin buat makan toko sembako mah laris saja kan boro mikirin beli baju sekarang mah beli beras saja yang utama butuh hari sudah bikin puyeng naik terus sudah dekat lebaran mungkin ti pasar rame lagi deh
478,2023-09-26T05:11:20Z,@user-bv3ky8zq8k,imbas presiden dulu yang tanda tangan produk luar masuk,imbas presiden dulu yang tanda tangan produk luar masuk
479,2023-09-26T05:09:37Z,@theoikkiofficial8820,menurut ku kebijakan pemerintah tidak adil kenapa tidak tutup saja jalur import kan dari situ masalahnya yang membunuh para pedagang sama petani pemerintah sudah banyak membunuh para affiliator konten creator yang mencari cuan di tiktokshop,turut ku bijak perintah tidak adil kenapa tidak tutup saja jalur import kan dari situ masalah yang bunuh para dagang sama tani perintah sudah banyak bunuh para affiliator konten creator yang cari cuan di tiktokshop
480,2023-09-26T06:26:08Z,@rudywinoto5837,setuju produk import yang boleh di import hanya produk yang tidak di produksi di indonesia,tuju produk import yang boleh di import hanya produk yang tidak di produksi di indonesia
481,2023-09-26T06:32:06Z,@theoikkiofficial8820,namanya tutup import itu artinya semua negara tidak boleh masuk,nama tutup import itu arti semua negara tidak boleh masuk
482,2023-09-26T05:02:49Z,@leneditan,undang nya ketinggalan dengan zaman ya pak,undang nya tinggal dengan zaman ya pak
483,2023-09-26T05:02:20Z,@leneditan,yah solusinya membingungkan ,yah solusi bingung
484,2023-09-26T05:00:49Z,@orvillechristian7963,ha ha ha aneh ya zaman dah berubah bro,ha ha ha aneh ya zaman dah ubah bro
485,2023-09-26T04:58:06Z,@MuhamadSubhan-kv3vq,pinjol tutup pemerintah biar indonesia bebas riba,pinjol tutup perintah biar indonesia bebas riba
486,2023-09-26T04:55:47Z,@nadhiraazzahra1132,kominfo mana kominfoo,kominfo mana kominfoo
487,2023-09-26T04:54:14Z,@edisuryanto7753,trubus ahli kebijakan tapi tidak pintar blass,trubus ahli bijak tapi tidak pintar blass
488,2023-09-26T04:51:08Z,@funhousegaming3114,pindah ke shoppe,pindah ke shoppe
489,2023-09-26T04:48:38Z,@atah6464,mall dan pasar tradisional akan ramai lagi,mall dan pasar tradisional akan ramai lagi
490,2023-09-26T04:47:12Z,@atah6464,udah lama kok baru nyadar,udah lama kok baru nyadar
491,2023-09-26T04:46:27Z,@Rio-Gameplay-Station,what the hell is this,what the hell is this
492,2023-09-26T04:45:03Z,@dedyprasetyo2020,penggunaan produk lokal ditingkatkan kembali demi pelaku usaha tetap berjalan dan para pekerja pun tidak terancam phk,guna produk lokal tingkat kembali demi laku usaha tetap jalan dan para kerja pun tidak ancam phk
493,2023-09-26T04:43:44Z,@abdulasees1263,orang cari nafkah dilarang,orang cari nafkah larang
494,2023-09-26T04:36:05Z,@user-tg7uh9vx9y,mantap pak,mantap pak
495,2023-09-26T04:34:03Z,@dinar2829,rentenir dikasih izin usaha sampe banyak rakyat yang hidupnya hancur jualan online tidak dikasih izin usaha dengan alasan pasar tanah abang sepi mari kita buktikan apakah mall dan tanah abang akan kembali ramai seperti tahun an dan awal tahun an hahahahha,rentenir kasih izin usaha sampe banyak rakyat yang hidup hancur jual online tidak kasih izin usaha dengan alas pasar tanah abang sepi mari kita bukti apakah mall dan tanah abang akan kembali ramai seperti tahun an dan awal tahun an hahahahha
496,2023-09-26T04:29:33Z,@pemandangandesachannel,meski di larang pasar tanah abang tetap sepi orang lebih suka belanja online,meski di larang pasar tanah abang tetap sepi orang lebih suka belanja online
497,2023-09-26T04:28:44Z,@aryandrally4186,hapus saja tiktok dari indo,hapus saja tiktok dari indo
498,2023-09-26T04:25:17Z,@faryabiubaisfaryabi5748,sekalian olshop lainnya budaya kita silaturahim transaksi langsug seperti dulu hidupkan pasar tradisional,sekali olshop lain budaya kita silaturahim transaksi langsug seperti dulu hidup pasar tradisional
499,2023-09-26T04:22:08Z,@abdulkholik7160,terus gimana daya yang sudah masuk di tiktok belom cair,terus gimana daya yang sudah masuk di tiktok bom cair
500,2023-09-26T04:19:38Z,@ahmadmarudi312,ini yang disebut kera dihutan disusui anak sendiri dirumah kelaparan mudah mudahan bukan pencitraan dan gebrakan sesaat,ini yang sebut kera hut susu anak sendiri rumah lapar mudah mudah bukan citra dan gebrak saat
501,2023-09-26T04:19:03Z,@petualangjalanan12,ini habis di hapus masih sepi mu kambinghitamkan siapa lagi sekelas mentri kok sedikit pemikirannya parah,ini habis di hapus masih sepi mu kambinghitamkan siapa lagi kelas tri kok sedikit pikir parah
502,2023-09-26T04:13:50Z,@flower_k8713,bagus memang harus dilarang medsos kok jualan selain itu impor ilegal juga harus diperketat kalau tidak bisa mengancam penjualan produk dalam negeri,bagus memang harus larang medsos kok jual selain itu impor ilegal juga harus ketat kalau tidak bisa ancam jual produk dalam negeri
503,2023-09-26T04:09:18Z,@MancingSubangChannel,nasib para pengangguran jadi kembali nganggur dong kalau tiktok ditutup sementara cari kerjaan susah,nasib para anggur jadi kembali nganggur dong kalau tiktok tutup sementara cari kerja susah
504,2023-09-26T04:02:33Z,@ironmanindonesia6462,kalau dilanggar pemerintah tegas pidanakan mereka,kalau langgar perintah tegas pidana mereka
505,2023-09-26T04:00:23Z,@lutfikirantho6138,permasalahannya barang import yang banyak dijual seharusnya yang dilarang barang import dan ilegal saja,masalah barang import yang banyak jual harus yang larang barang import dan ilegal saja
506,2023-09-26T03:59:52Z,@trac3a19,hanya narasi dan wacana kenyataan nya tidak ada aksi pemerintah hanya mau uang beacukai dan pajak barang import tapi membiarkan sektor umkm retail lokal berdarah darah,hanya narasi dan wacana nyata nya tidak ada aksi perintah hanya mau uang beacukai dan pajak barang import tapi biar sektor umkm retail lokal darah darah
507,2023-09-26T03:59:12Z,@FerdiNando-wd7yy,tutup semua sistem online mereka bukan fondasi ekonomi negara iklan boleh jualan no bahaya negeri ini kalau online bebas,tutup semua sistem online mereka bukan fondasi ekonomi negara iklan boleh jual no bahaya negeri ini kalau online bebas
508,2023-09-26T03:51:48Z,@user-bc9ip6qd4l,zaman nya digitalisasi masa tiktokshop di larang kemunduran tidak bisa maju,zaman nya digitalisasi masa tiktokshop di larang mundur tidak bisa maju
509,2023-09-26T03:43:23Z,@husnulfalah7979,mantap,mantap
510,2023-09-26T03:41:08Z,@muhammadfaqihiltizzam1040,masyarakat males bayar parkir dimana mana parkir udah gitu kalo motor rusak atau hilang tukang parkir tidak mau tanggung jawab mending belanja online praktis tinggal nunggu dirumah beres,masyarakat males bayar parkir mana mana parkir udah gitu kalo motor rusak atau hilang tukang parkir tidak mau tanggung jawab mending belanja online praktis tinggal nunggu rumah beres
511,2023-09-26T03:32:11Z,@antovani7253,kabar pinjol ada kami kok tenggelam,kabar pinjol ada kami kok tenggelam
512,2023-09-26T03:30:33Z,@bolokurowo7699,bagimana dengan fb marketplace,bagimana dengan fb marketplace
513,2023-09-26T03:29:17Z,@pt.agustamitrasukses132,tanah abang sepi karena disana tidak nyaman macet sumpek harga di getok kalau tidak bisa nego belum lagi banyak copet huh sepi pelanggan kok nyalahin tiktok cengeng banget makanya berbenah bikin inovasi tetanggaku jual di tanah abang sekaligus buka online shop tetap makmur kok malahan berkembang lagi sepi ngeluhnya sampe luar angkasa giliran cuan jelang lebaran pada sok sok pamer bisa beli ini itu kampret ,tanah abang sepi karena sana tidak nyaman macet sumpek harga di getok kalau tidak bisa nego belum lagi banyak copet huh sepi langgan kok nyalahin tiktok cengeng banget makanya benah bikin inovasi tetangga jual di tanah abang sekaligus buka online shop tetap makmur kok malah kembang lagi sepi ngeluhnya sampe luar angkasa gilir cuan jelang lebaran pada sok sok pamer bisa beli ini itu kampret
514,2023-09-26T03:29:07Z,@ZeroTobat-uh8it,sekalian larang pinjol juga pak juga sangat meresahkan,sekali larang pinjol juga pak juga sangat resah
515,2023-09-26T03:28:42Z,@tukangsapujalan6064,hahahahahahahah,hahahahahahahah
516,2023-09-26T03:25:25Z,@bm-xf1iy,ini berlaku per kapan soalnya hari ini masih bisa belanja di tiktok,ini laku per kapan soal hari ini masih bisa belanja di tiktok
517,2023-09-26T03:21:27Z,@BangRudijam336,bukan masalah dagang online nya tapi harga nya yang ngerusak pasaran kalau bersaing secara sehat mah tidak masalah yang jadi masalah mereka jualan ngrusak harga pasaran,bukan masalah dagang online nya tapi harga nya yang ngerusak pasar kalau saing cara sehat mah tidak masalah yang jadi masalah mereka jual ngrusak harga pasar
518,2023-09-26T03:20:47Z,@purwandoni6618,masalah nya memang bangsa kita bangga kalau barang luar ketimbang prodok dalam negeri tapi ada masalah juga dengan kualitas prodok barang indo kita beli mahal begitu dipakai sudah rusak beda dengan barang cina murah tapi kualitas lumayan bagai mana itu tolong juga pemerintah melakukan pemgawasan yang ketat dan mengarahkan produsen kita biar semua nya terlindungi,masalah nya memang bangsa kita bangga kalau barang luar ketimbang prodok dalam negeri tapi ada masalah juga dengan kualitas prodok barang indo kita beli mahal begitu pakai sudah rusak beda dengan barang cina murah tapi kualitas lumayan bagai mana itu tolong juga perintah laku pemgawasan yang ketat dan arah produsen kita biar semua nya lindung
